Date,Name,Symbol,Closing Price
5/2/21,Cardano,ada,1.35372881
5/3/21,Cardano,ada,1.328088822
5/4/21,Cardano,ada,1.359142633
5/5/21,Cardano,ada,1.277965981
5/6/21,Cardano,ada,1.480201789
5/7/21,Cardano,ada,1.658149263
5/8/21,Cardano,ada,1.651883984
5/9/21,Cardano,ada,1.616080649
5/10/21,Cardano,ada,1.774032269
5/11/21,Cardano,ada,1.651143167
5/12/21,Cardano,ada,1.767170173
5/13/21,Cardano,ada,1.568219334
5/14/21,Cardano,ada,1.942592838
5/15/21,Cardano,ada,2.008497119
5/16/21,Cardano,ada,2.170962032
5/17/21,Cardano,ada,2.286208577
5/18/21,Cardano,ada,2.030657878
5/19/21,Cardano,ada,2.012726859
5/20/21,Cardano,ada,1.517369434
5/21/21,Cardano,ada,1.793657536
5/22/21,Cardano,ada,1.547123576
5/23/21,Cardano,ada,1.468935108
5/24/21,Cardano,ada,1.328818071
5/25/21,Cardano,ada,1.543146196
5/26/21,Cardano,ada,1.546379255
5/27/21,Cardano,ada,1.777275964
5/28/21,Cardano,ada,1.650521205
5/29/21,Cardano,ada,1.515383139
5/30/21,Cardano,ada,1.415684747
5/31/21,Cardano,ada,1.576846578
6/1/21,Cardano,ada,1.743823563
6/2/21,Cardano,ada,1.738341
6/3/21,Cardano,ada,1.758063863
6/4/21,Cardano,ada,1.841080544
6/5/21,Cardano,ada,1.71015562
6/6/21,Cardano,ada,1.659057906
6/7/21,Cardano,ada,1.68062727
6/8/21,Cardano,ada,1.553099913
6/9/21,Cardano,ada,1.581410463
6/10/21,Cardano,ada,1.621912732
6/11/21,Cardano,ada,1.531968207
6/12/21,Cardano,ada,1.437323611
6/13/21,Cardano,ada,1.482961486
6/14/21,Cardano,ada,1.566823725
6/15/21,Cardano,ada,1.574430335
6/16/21,Cardano,ada,1.566534329
6/17/21,Cardano,ada,1.479621021
6/18/21,Cardano,ada,1.487486637
6/19/21,Cardano,ada,1.419139968
6/20/21,Cardano,ada,1.390227052
6/21/21,Cardano,ada,1.434669139
6/22/21,Cardano,ada,1.183149534
6/23/21,Cardano,ada,1.147977648
6/24/21,Cardano,ada,1.248360549
6/25/21,Cardano,ada,1.356697391
6/26/21,Cardano,ada,1.276922563
6/27/21,Cardano,ada,1.248080657
6/28/21,Cardano,ada,1.342524388
6/29/21,Cardano,ada,1.33185378
6/30/21,Cardano,ada,1.37123449
7/1/21,Cardano,ada,1.385162835
7/2/21,Cardano,ada,1.337624787
7/3/21,Cardano,ada,1.395091718
7/4/21,Cardano,ada,1.409615562
7/5/21,Cardano,ada,1.456686545
7/6/21,Cardano,ada,1.414884359
7/7/21,Cardano,ada,1.41366353
7/8/21,Cardano,ada,1.401919748
7/9/21,Cardano,ada,1.346824674
7/10/21,Cardano,ada,1.356341456
7/11/21,Cardano,ada,1.341411879
7/12/21,Cardano,ada,1.348676112
7/13/21,Cardano,ada,1.319739236
7/14/21,Cardano,ada,1.264671768
7/15/21,Cardano,ada,1.264296013
7/16/21,Cardano,ada,1.225725264
7/17/21,Cardano,ada,1.171572891
7/18/21,Cardano,ada,1.175948419
7/19/21,Cardano,ada,1.190006524
7/20/21,Cardano,ada,1.127989502
7/21/21,Cardano,ada,1.060064156
7/22/21,Cardano,ada,1.176350082
7/23/21,Cardano,ada,1.188191868
7/24/21,Cardano,ada,1.20323982
7/25/21,Cardano,ada,1.230750172
7/26/21,Cardano,ada,1.235120393
7/27/21,Cardano,ada,1.255059447
7/28/21,Cardano,ada,1.272840371
7/29/21,Cardano,ada,1.284018196
7/30/21,Cardano,ada,1.288395721
7/31/21,Cardano,ada,1.306090093
8/1/21,Cardano,ada,1.325715623
8/2/21,Cardano,ada,1.311627412
8/3/21,Cardano,ada,1.314092239
8/4/21,Cardano,ada,1.369717921
8/5/21,Cardano,ada,1.378195778
8/6/21,Cardano,ada,1.385936279
8/7/21,Cardano,ada,1.402798401
8/8/21,Cardano,ada,1.478335979
8/9/21,Cardano,ada,1.425787388
8/10/21,Cardano,ada,1.477904561
8/11/21,Cardano,ada,1.676304667
8/12/21,Cardano,ada,1.798677245
8/13/21,Cardano,ada,1.807660278
8/14/21,Cardano,ada,2.137538549
8/15/21,Cardano,ada,2.19131067
8/16/21,Cardano,ada,2.167256573
8/17/21,Cardano,ada,2.07936537
8/18/21,Cardano,ada,1.922234226
8/19/21,Cardano,ada,2.11842193
8/20/21,Cardano,ada,2.292461499
8/21/21,Cardano,ada,2.455720951
8/22/21,Cardano,ada,2.441308585
8/23/21,Cardano,ada,2.662866692
8/24/21,Cardano,ada,2.914502375
8/25/21,Cardano,ada,2.74503466
8/26/21,Cardano,ada,2.73788375
8/27/21,Cardano,ada,2.580371935
8/28/21,Cardano,ada,2.934422185
8/29/21,Cardano,ada,2.853852917
8/30/21,Cardano,ada,2.86086502
8/31/21,Cardano,ada,2.729839088
9/1/21,Cardano,ada,2.785254234
9/2/21,Cardano,ada,2.863490759
9/3/21,Cardano,ada,2.964986938
9/4/21,Cardano,ada,2.96707545
9/5/21,Cardano,ada,2.838356673
9/6/21,Cardano,ada,2.911196876
9/7/21,Cardano,ada,2.841086794
9/8/21,Cardano,ada,2.510399694
9/9/21,Cardano,ada,2.477152916
9/10/21,Cardano,ada,2.518800289
9/11/21,Cardano,ada,2.377016926
9/12/21,Cardano,ada,2.613538601
9/13/21,Cardano,ada,2.597916335
9/14/21,Cardano,ada,2.415747825
9/15/21,Cardano,ada,2.39944443
9/16/21,Cardano,ada,2.49490585
9/17/21,Cardano,ada,2.426004303
9/18/21,Cardano,ada,2.348934541
9/19/21,Cardano,ada,2.373377131
9/20/21,Cardano,ada,2.290854355
9/21/21,Cardano,ada,2.081224408
9/22/21,Cardano,ada,1.972181151
9/23/21,Cardano,ada,2.240328393
9/24/21,Cardano,ada,2.326438198
9/25/21,Cardano,ada,2.271252028
9/26/21,Cardano,ada,2.311933993
9/27/21,Cardano,ada,2.212883779
9/28/21,Cardano,ada,2.138878764
9/29/21,Cardano,ada,2.037869327
9/30/21,Cardano,ada,2.058526658
10/1/21,Cardano,ada,2.11665193
10/2/21,Cardano,ada,2.246769259
10/3/21,Cardano,ada,2.247219021
10/4/21,Cardano,ada,2.258838581
10/5/21,Cardano,ada,2.195095205
10/6/21,Cardano,ada,2.23784894
10/7/21,Cardano,ada,2.213307092
10/8/21,Cardano,ada,2.279964071
10/9/21,Cardano,ada,2.230677966
10/10/21,Cardano,ada,2.269473619
10/11/21,Cardano,ada,2.196016204
10/12/21,Cardano,ada,2.174115452
10/13/21,Cardano,ada,2.117958282
10/14/21,Cardano,ada,2.189330535
10/15/21,Cardano,ada,2.174487311
10/16/21,Cardano,ada,2.225647589
10/17/21,Cardano,ada,2.187229098
10/18/21,Cardano,ada,2.157822754
10/19/21,Cardano,ada,2.128425798
10/20/21,Cardano,ada,2.115808715
10/21/21,Cardano,ada,2.193571637
10/22/21,Cardano,ada,2.145293672
10/23/21,Cardano,ada,2.165516544
10/24/21,Cardano,ada,2.174154973
10/25/21,Cardano,ada,2.128551527
10/26/21,Cardano,ada,2.152108189
10/27/21,Cardano,ada,2.138822844
10/28/21,Cardano,ada,1.923902863
10/29/21,Cardano,ada,1.99467872
10/30/21,Cardano,ada,2.015991714
10/31/21,Cardano,ada,1.951356297
11/1/21,Cardano,ada,1.966759459
11/2/21,Cardano,ada,1.952331476
11/3/21,Cardano,ada,1.970655655
11/4/21,Cardano,ada,2.067568239
11/5/21,Cardano,ada,1.991873412
11/6/21,Cardano,ada,1.986468692
11/7/21,Cardano,ada,2.009672766
11/8/21,Cardano,ada,2.02718801
11/9/21,Cardano,ada,2.127607754
11/10/21,Cardano,ada,2.278046982
11/11/21,Cardano,ada,2.097095114
11/12/21,Cardano,ada,2.085168683
11/13/21,Cardano,ada,2.056788145
11/14/21,Cardano,ada,2.058330902
11/15/21,Cardano,ada,2.051312616
11/16/21,Cardano,ada,2.025232184
11/17/21,Cardano,ada,1.884536196
11/18/21,Cardano,ada,1.881436035
11/19/21,Cardano,ada,1.786410645
11/20/21,Cardano,ada,1.872404616
11/21/21,Cardano,ada,1.928060772
11/22/21,Cardano,ada,1.854390892
11/23/21,Cardano,ada,1.777556666
11/24/21,Cardano,ada,1.751278598
11/25/21,Cardano,ada,1.668831035
11/26/21,Cardano,ada,1.679057778
11/27/21,Cardano,ada,1.536987571
11/28/21,Cardano,ada,1.539550349
11/29/21,Cardano,ada,1.592574721
11/30/21,Cardano,ada,1.60340691
12/1/21,Cardano,ada,1.554012307
12/2/21,Cardano,ada,1.547659132
12/3/21,Cardano,ada,1.714180025
12/4/21,Cardano,ada,1.562574479
12/5/21,Cardano,ada,1.419123936
12/6/21,Cardano,ada,1.375919438
12/7/21,Cardano,ada,1.41765565
12/8/21,Cardano,ada,1.384310613
12/9/21,Cardano,ada,1.393606348
12/10/21,Cardano,ada,1.298939718
12/11/21,Cardano,ada,1.214865609
12/12/21,Cardano,ada,1.347185798
12/13/21,Cardano,ada,1.348402092
12/14/21,Cardano,ada,1.224178896
12/15/21,Cardano,ada,1.266303413
12/16/21,Cardano,ada,1.312227189
12/17/21,Cardano,ada,1.245161667
12/18/21,Cardano,ada,1.222342102
12/19/21,Cardano,ada,1.243826206
12/20/21,Cardano,ada,1.246150501
12/21/21,Cardano,ada,1.246672083
12/22/21,Cardano,ada,1.282908952
12/23/21,Cardano,ada,1.332329373
12/24/21,Cardano,ada,1.478337104
12/25/21,Cardano,ada,1.397481594
12/26/21,Cardano,ada,1.458664024
12/27/21,Cardano,ada,1.457776953
12/28/21,Cardano,ada,1.521303645
12/29/21,Cardano,ada,1.411580595
12/30/21,Cardano,ada,1.337741415
12/31/21,Cardano,ada,1.358049574
1/1/22,Cardano,ada,1.31071985
1/2/22,Cardano,ada,1.378405199
1/3/22,Cardano,ada,1.379503256
1/4/22,Cardano,ada,1.32394813
1/5/22,Cardano,ada,1.311842695
1/6/22,Cardano,ada,1.239527837
1/7/22,Cardano,ada,1.279608996
1/8/22,Cardano,ada,1.214489366
1/9/22,Cardano,ada,1.188626332
1/10/22,Cardano,ada,1.174979737
1/11/22,Cardano,ada,1.130722478
1/12/22,Cardano,ada,1.18667167
1/13/22,Cardano,ada,1.306043546
1/14/22,Cardano,ada,1.236729002
1/15/22,Cardano,ada,1.291350931
1/16/22,Cardano,ada,1.296190458
1/17/22,Cardano,ada,1.409305142
1/18/22,Cardano,ada,1.589288927
1/19/22,Cardano,ada,1.470832411
1/20/22,Cardano,ada,1.342776193
1/21/22,Cardano,ada,1.26057431
1/22/22,Cardano,ada,1.122040195
1/23/22,Cardano,ada,1.071909388
1/24/22,Cardano,ada,1.121127125
1/25/22,Cardano,ada,1.069908154
1/26/22,Cardano,ada,1.045692057
1/27/22,Cardano,ada,1.078198211
1/28/22,Cardano,ada,1.04787477
1/29/22,Cardano,ada,1.052969059
1/30/22,Cardano,ada,1.063430567
1/31/22,Cardano,ada,1.039120436
2/1/22,Cardano,ada,1.054751015
2/2/22,Cardano,ada,1.090328688
2/3/22,Cardano,ada,1.031453422
2/4/22,Cardano,ada,1.056423777
2/5/22,Cardano,ada,1.13384831
2/6/22,Cardano,ada,1.129779087
2/7/22,Cardano,ada,1.147237801
2/8/22,Cardano,ada,1.200149434
2/9/22,Cardano,ada,1.181509224
2/10/22,Cardano,ada,1.197539247
2/11/22,Cardano,ada,1.154357096
2/12/22,Cardano,ada,1.081594641
2/13/22,Cardano,ada,1.057059489
2/14/22,Cardano,ada,1.046837001
2/15/22,Cardano,ada,1.052285473
2/16/22,Cardano,ada,1.108328559
2/17/22,Cardano,ada,1.085419048
2/18/22,Cardano,ada,1.021084299
2/19/22,Cardano,ada,0.998591471
2/20/22,Cardano,ada,0.99914188
2/21/22,Cardano,ada,0.934134075
2/22/22,Cardano,ada,0.860280043
2/23/22,Cardano,ada,0.891381195
2/24/22,Cardano,ada,0.870560963
2/25/22,Cardano,ada,0.853844979
2/26/22,Cardano,ada,0.897418562
2/27/22,Cardano,ada,0.887727842
2/28/22,Cardano,ada,0.860694896
3/1/22,Cardano,ada,0.96032814
3/2/22,Cardano,ada,0.963676176
3/3/22,Cardano,ada,0.939003721
3/4/22,Cardano,ada,0.904602002
3/5/22,Cardano,ada,0.843800518
3/6/22,Cardano,ada,0.867034735
3/7/22,Cardano,ada,0.825259359
3/8/22,Cardano,ada,0.797523073
3/9/22,Cardano,ada,0.801914123
3/10/22,Cardano,ada,0.849532518
3/11/22,Cardano,ada,0.807752384
3/12/22,Cardano,ada,0.790632599
3/13/22,Cardano,ada,0.791491912
3/14/22,Cardano,ada,0.792262534
3/15/22,Cardano,ada,0.803811432
3/16/22,Cardano,ada,0.800408114
3/17/22,Cardano,ada,0.838234132
3/18/22,Cardano,ada,0.837682847
3/19/22,Cardano,ada,0.854059315
3/20/22,Cardano,ada,0.901140942
3/21/22,Cardano,ada,0.877226841
3/22/22,Cardano,ada,0.915720852
3/23/22,Cardano,ada,0.975749219
3/24/22,Cardano,ada,1.104331532
3/25/22,Cardano,ada,1.128119714
3/26/22,Cardano,ada,1.097677029
3/27/22,Cardano,ada,1.150391164
3/28/22,Cardano,ada,1.179162614
3/29/22,Cardano,ada,1.16829454
3/30/22,Cardano,ada,1.190232688
3/31/22,Cardano,ada,1.190170973
4/1/22,Cardano,ada,1.143229404
4/2/22,Cardano,ada,1.164816297
4/3/22,Cardano,ada,1.159106233
4/4/22,Cardano,ada,1.1842487
4/5/22,Cardano,ada,1.212733619
4/6/22,Cardano,ada,1.170750531
4/7/22,Cardano,ada,1.054391879
4/8/22,Cardano,ada,1.09306342
4/9/22,Cardano,ada,1.028090155
4/10/22,Cardano,ada,1.046064334
4/11/22,Cardano,ada,1.03340723
4/12/22,Cardano,ada,0.92254299
4/13/22,Cardano,ada,0.957210778
4/14/22,Cardano,ada,0.976213631
4/15/22,Cardano,ada,0.933346487
4/16/22,Cardano,ada,0.956217235
4/17/22,Cardano,ada,0.954054575
4/18/22,Cardano,ada,0.917293123
4/19/22,Cardano,ada,0.937322646
4/20/22,Cardano,ada,0.952903656
4/21/22,Cardano,ada,0.937282552
4/22/22,Cardano,ada,0.910711684
4/23/22,Cardano,ada,0.907674243
4/24/22,Cardano,ada,0.889557778
4/25/22,Cardano,ada,0.886249891
4/26/22,Cardano,ada,0.899077526
4/27/22,Cardano,ada,0.827660958
4/28/22,Cardano,ada,0.840859136
4/29/22,Cardano,ada,0.842936602
4/30/22,Cardano,ada,0.806221762
5/1/22,Cardano,ada,0.758064281
5/2/22,Cardano,ada,0.790253017
5/3/22,Cardano,ada,0.78305076
5/4/22,Cardano,ada,0.772802566
5/5/22,Cardano,ada,0.895928043
5/6/22,Cardano,ada,0.792969416
5/7/22,Cardano,ada,0.786089986
5/8/22,Cardano,ada,0.764096862
5/9/22,Cardano,ada,0.740989368
5/10/22,Cardano,ada,0.61629658
5/11/22,Cardano,ada,0.629408287
5/12/22,Cardano,ada,0.516381811
5/13/22,Cardano,ada,0.47537764
5/14/22,Cardano,ada,0.52994734
5/15/22,Cardano,ada,0.541135485
5/16/22,Cardano,ada,0.597732331
5/17/22,Cardano,ada,0.557292349
5/18/22,Cardano,ada,0.579367248
5/19/22,Cardano,ada,0.506994925
5/20/22,Cardano,ada,0.534898458
5/21/22,Cardano,ada,0.518369449
5/22/22,Cardano,ada,0.529492019
5/23/22,Cardano,ada,0.543298407
5/24/22,Cardano,ada,0.513930049
5/25/22,Cardano,ada,0.521399625
5/26/22,Cardano,ada,0.514349884
5/27/22,Cardano,ada,0.482851638
5/28/22,Cardano,ada,0.455836051
5/29/22,Cardano,ada,0.466431686
5/30/22,Cardano,ada,0.481823797
5/31/22,Cardano,ada,0.570663668
6/1/22,Cardano,ada,0.630825077
6/2/22,Cardano,ada,0.553677984
6/3/22,Cardano,ada,0.586998488
6/4/22,Cardano,ada,0.560225538
6/5/22,Cardano,ada,0.566871669
6/6/22,Cardano,ada,0.567628065
6/7/22,Cardano,ada,0.608145152
6/8/22,Cardano,ada,0.616900512
6/9/22,Cardano,ada,0.642621452
6/10/22,Cardano,ada,0.632854715
6/11/22,Cardano,ada,0.574788916
6/12/22,Cardano,ada,0.554015056
6/13/22,Cardano,ada,0.502398782
6/14/22,Cardano,ada,0.461421558
6/15/22,Cardano,ada,0.485459186
6/16/22,Cardano,ada,0.532564038
6/17/22,Cardano,ada,0.475839096
6/18/22,Cardano,ada,0.488402289
6/19/22,Cardano,ada,0.457889958
6/20/22,Cardano,ada,0.483829363
6/21/22,Cardano,ada,0.492764454
6/22/22,Cardano,ada,0.479991159
6/23/22,Cardano,ada,0.459334207
6/24/22,Cardano,ada,0.480336624
6/25/22,Cardano,ada,0.502650377
6/26/22,Cardano,ada,0.498274813
6/27/22,Cardano,ada,0.491416623
6/28/22,Cardano,ada,0.486746117
6/29/22,Cardano,ada,0.470182478
6/30/22,Cardano,ada,0.46519718
7/1/22,Cardano,ada,0.454697299
7/2/22,Cardano,ada,0.450846796
7/3/22,Cardano,ada,0.457455268
7/4/22,Cardano,ada,0.456955552
7/5/22,Cardano,ada,0.46935811
7/6/22,Cardano,ada,0.457366387
7/7/22,Cardano,ada,0.462568181
7/8/22,Cardano,ada,0.478340812
7/9/22,Cardano,ada,0.471140249
7/10/22,Cardano,ada,0.478738067
7/11/22,Cardano,ada,0.463376293
7/12/22,Cardano,ada,0.435901936
7/13/22,Cardano,ada,0.420516187
7/14/22,Cardano,ada,0.437571732
7/15/22,Cardano,ada,0.441362818
7/16/22,Cardano,ada,0.442463537
7/17/22,Cardano,ada,0.456915864
7/18/22,Cardano,ada,0.448244532
7/19/22,Cardano,ada,0.491514595
7/20/22,Cardano,ada,0.515409895
7/21/22,Cardano,ada,0.49208029
7/22/22,Cardano,ada,0.500011246
7/23/22,Cardano,ada,0.483942013
7/24/22,Cardano,ada,0.518766127
7/25/22,Cardano,ada,0.514675642
7/26/22,Cardano,ada,0.478270672
7/27/22,Cardano,ada,0.467789389
7/28/22,Cardano,ada,0.50918805
7/29/22,Cardano,ada,0.513909135
7/30/22,Cardano,ada,0.525656893
7/31/22,Cardano,ada,0.526478466
8/1/22,Cardano,ada,0.518323483
8/2/22,Cardano,ada,0.513526959
8/3/22,Cardano,ada,0.4999611
8/4/22,Cardano,ada,0.502659401
8/5/22,Cardano,ada,0.502382038
8/6/22,Cardano,ada,0.517418092
8/7/22,Cardano,ada,0.512866009
8/8/22,Cardano,ada,0.528960233
8/9/22,Cardano,ada,0.537455065
8/10/22,Cardano,ada,0.516259443
8/11/22,Cardano,ada,0.537791491
8/12/22,Cardano,ada,0.531631491
8/13/22,Cardano,ada,0.541838359
8/14/22,Cardano,ada,0.561649125
8/15/22,Cardano,ada,0.572379174
8/16/22,Cardano,ada,0.552458698
8/17/22,Cardano,ada,0.559785001
8/18/22,Cardano,ada,0.539301607
8/19/22,Cardano,ada,0.514486881
8/20/22,Cardano,ada,0.452547221
8/21/22,Cardano,ada,0.45216524
8/22/22,Cardano,ada,0.464937358
8/23/22,Cardano,ada,0.461039668
8/24/22,Cardano,ada,0.466197241
8/25/22,Cardano,ada,0.458487332
8/26/22,Cardano,ada,0.465648805
8/27/22,Cardano,ada,0.432467799
8/28/22,Cardano,ada,0.451846868
8/29/22,Cardano,ada,0.43175497
8/30/22,Cardano,ada,0.451756957
8/31/22,Cardano,ada,0.45266997
9/1/22,Cardano,ada,0.446672642
9/2/22,Cardano,ada,0.458588258
9/3/22,Cardano,ada,0.454895773
9/4/22,Cardano,ada,0.480291543
9/5/22,Cardano,ada,0.50261125
9/6/22,Cardano,ada,0.499781898
9/7/22,Cardano,ada,0.464312464
9/8/22,Cardano,ada,0.479831755
9/9/22,Cardano,ada,0.480036721
9/10/22,Cardano,ada,0.502127663
9/11/22,Cardano,ada,0.512566256
9/12/22,Cardano,ada,0.508571741
9/13/22,Cardano,ada,0.500611791
9/14/22,Cardano,ada,0.465585113
9/15/22,Cardano,ada,0.482231829
9/16/22,Cardano,ada,0.466533506
9/17/22,Cardano,ada,0.474275886
9/18/22,Cardano,ada,0.487738018
9/19/22,Cardano,ada,0.448576494
9/20/22,Cardano,ada,0.454706992
9/21/22,Cardano,ada,0.44211061
9/22/22,Cardano,ada,0.441999141
9/23/22,Cardano,ada,0.460222749
9/24/22,Cardano,ada,0.462677543
9/25/22,Cardano,ada,0.452870704
9/26/22,Cardano,ada,0.447300993
9/27/22,Cardano,ada,0.446767992
9/28/22,Cardano,ada,0.442534932
9/29/22,Cardano,ada,0.438445904
9/30/22,Cardano,ada,0.437977016
10/1/22,Cardano,ada,0.434426056
10/2/22,Cardano,ada,0.430907501
10/3/22,Cardano,ada,0.420335826
10/4/22,Cardano,ada,0.428422884
10/5/22,Cardano,ada,0.436411614
10/6/22,Cardano,ada,0.431454907
10/7/22,Cardano,ada,0.428991136
10/8/22,Cardano,ada,0.425298097
10/9/22,Cardano,ada,0.422198436
10/10/22,Cardano,ada,0.422675518
10/11/22,Cardano,ada,0.402072834
10/12/22,Cardano,ada,0.390872191
10/13/22,Cardano,ada,0.381467927
10/14/22,Cardano,ada,0.378521744
10/15/22,Cardano,ada,0.367275575
10/16/22,Cardano,ada,0.364051398
10/17/22,Cardano,ada,0.37037168
10/18/22,Cardano,ada,0.37339832
10/19/22,Cardano,ada,0.36252187
10/20/22,Cardano,ada,0.350022219
10/21/22,Cardano,ada,0.340137225
10/22/22,Cardano,ada,0.349288263
10/23/22,Cardano,ada,0.351573191
10/24/22,Cardano,ada,0.36191709
10/25/22,Cardano,ada,0.357178147
10/26/22,Cardano,ada,0.403033408
10/27/22,Cardano,ada,0.403244507
10/28/22,Cardano,ada,0.388859036
10/29/22,Cardano,ada,0.404144917
10/30/22,Cardano,ada,0.418200272
10/31/22,Cardano,ada,0.405308405
11/1/22,Cardano,ada,0.406160627
11/2/22,Cardano,ada,0.401078013
11/3/22,Cardano,ada,0.386210969
11/4/22,Cardano,ada,0.389290254
11/5/22,Cardano,ada,0.421524114
11/6/22,Cardano,ada,0.426924307
11/7/22,Cardano,ada,0.404042971
11/8/22,Cardano,ada,0.404243555
11/9/22,Cardano,ada,0.372479393
11/10/22,Cardano,ada,0.315974704
11/11/22,Cardano,ada,0.369885497
11/12/22,Cardano,ada,0.356333899
11/13/22,Cardano,ada,0.339932413
11/14/22,Cardano,ada,0.330178168
11/15/22,Cardano,ada,0.332581219
11/16/22,Cardano,ada,0.337922338
11/17/22,Cardano,ada,0.333429164
11/18/22,Cardano,ada,0.325642724
11/19/22,Cardano,ada,0.327199466
11/20/22,Cardano,ada,0.329132822
11/21/22,Cardano,ada,0.313382366
1/1/21,Binance USD,busd,1.000566231
1/2/21,Binance USD,busd,0.999393715
1/3/21,Binance USD,busd,1.002724704
1/4/21,Binance USD,busd,0.998637369
1/5/21,Binance USD,busd,0.980239157
1/6/21,Binance USD,busd,0.999434312
1/7/21,Binance USD,busd,1.003331442
1/8/21,Binance USD,busd,1.001307608
1/9/21,Binance USD,busd,1.000841721
1/10/21,Binance USD,busd,1.000787058
1/11/21,Binance USD,busd,1.002234666
1/12/21,Binance USD,busd,0.999641081
1/13/21,Binance USD,busd,1.002055766
1/14/21,Binance USD,busd,1.001607134
1/15/21,Binance USD,busd,1.001211005
1/16/21,Binance USD,busd,1.002273163
1/17/21,Binance USD,busd,0.999180457
1/18/21,Binance USD,busd,1.000531785
1/19/21,Binance USD,busd,0.998632593
1/20/21,Binance USD,busd,1.000334674
1/21/21,Binance USD,busd,1.000847305
1/22/21,Binance USD,busd,1.000491637
1/23/21,Binance USD,busd,1.000542071
1/24/21,Binance USD,busd,1.000038652
1/25/21,Binance USD,busd,0.999273623
1/26/21,Binance USD,busd,1.001360505
1/27/21,Binance USD,busd,0.999814166
1/28/21,Binance USD,busd,1.002115814
1/29/21,Binance USD,busd,0.995055589
1/30/21,Binance USD,busd,0.998634178
1/31/21,Binance USD,busd,0.994811145
2/1/21,Binance USD,busd,0.99710049
2/2/21,Binance USD,busd,0.997571132
2/3/21,Binance USD,busd,0.999111543
2/4/21,Binance USD,busd,1.000096585
2/5/21,Binance USD,busd,0.99482293
2/6/21,Binance USD,busd,1.000480519
2/7/21,Binance USD,busd,0.999005085
2/8/21,Binance USD,busd,0.996508604
2/9/21,Binance USD,busd,0.997569895
2/10/21,Binance USD,busd,0.999075872
2/11/21,Binance USD,busd,0.998742746
2/12/21,Binance USD,busd,0.997056501
2/13/21,Binance USD,busd,0.997201717
2/14/21,Binance USD,busd,0.995874898
2/15/21,Binance USD,busd,0.998765152
2/16/21,Binance USD,busd,0.999299789
2/17/21,Binance USD,busd,1.000850112
2/18/21,Binance USD,busd,1.000155037
2/19/21,Binance USD,busd,0.997453565
2/20/21,Binance USD,busd,1.006360824
2/21/21,Binance USD,busd,1.008796009
2/22/21,Binance USD,busd,1.002513755
2/23/21,Binance USD,busd,1.00754614
2/24/21,Binance USD,busd,1.007796914
2/25/21,Binance USD,busd,1.006298365
2/26/21,Binance USD,busd,0.997087073
2/27/21,Binance USD,busd,1.00790807
2/28/21,Binance USD,busd,1.014760244
3/1/21,Binance USD,busd,0.996542771
3/2/21,Binance USD,busd,1.001613613
3/3/21,Binance USD,busd,1.006833885
3/4/21,Binance USD,busd,0.9984354
3/5/21,Binance USD,busd,1.008749055
3/6/21,Binance USD,busd,1.005079155
3/7/21,Binance USD,busd,1.000529235
3/8/21,Binance USD,busd,1.0046803
3/9/21,Binance USD,busd,1.004064331
3/10/21,Binance USD,busd,1.001680063
3/11/21,Binance USD,busd,0.99706032
3/12/21,Binance USD,busd,1.000041645
3/13/21,Binance USD,busd,1.001554816
3/14/21,Binance USD,busd,1.004148115
3/15/21,Binance USD,busd,0.992031423
3/16/21,Binance USD,busd,0.997395065
3/17/21,Binance USD,busd,1.006795317
3/18/21,Binance USD,busd,1.007183954
3/19/21,Binance USD,busd,1.002835726
3/20/21,Binance USD,busd,1.004917833
3/21/21,Binance USD,busd,1.002206208
3/22/21,Binance USD,busd,1.002602499
3/23/21,Binance USD,busd,1.000985186
3/24/21,Binance USD,busd,0.998743241
3/25/21,Binance USD,busd,1.000694695
3/26/21,Binance USD,busd,0.996656029
3/27/21,Binance USD,busd,1.002395899
3/28/21,Binance USD,busd,0.997226519
3/29/21,Binance USD,busd,1.002909665
3/30/21,Binance USD,busd,0.99982102
3/31/21,Binance USD,busd,0.999595058
4/1/21,Binance USD,busd,0.999242377
4/2/21,Binance USD,busd,0.999485435
4/3/21,Binance USD,busd,0.998786611
4/4/21,Binance USD,busd,0.998731575
4/5/21,Binance USD,busd,1.000600866
4/6/21,Binance USD,busd,1.000016786
4/7/21,Binance USD,busd,1.000058329
4/8/21,Binance USD,busd,0.999508845
4/9/21,Binance USD,busd,1.002211449
4/10/21,Binance USD,busd,1.001987494
4/11/21,Binance USD,busd,1.002897916
4/12/21,Binance USD,busd,1.001622289
4/13/21,Binance USD,busd,0.999947528
4/14/21,Binance USD,busd,1.001127169
4/15/21,Binance USD,busd,1.000326966
4/16/21,Binance USD,busd,0.999347852
4/17/21,Binance USD,busd,0.996666224
4/18/21,Binance USD,busd,0.996914867
4/19/21,Binance USD,busd,0.997568697
4/20/21,Binance USD,busd,0.997620037
4/21/21,Binance USD,busd,0.997765261
4/22/21,Binance USD,busd,1.000775319
4/23/21,Binance USD,busd,1.001157307
4/24/21,Binance USD,busd,1.002050041
4/25/21,Binance USD,busd,0.99835343
4/26/21,Binance USD,busd,0.999364515
4/27/21,Binance USD,busd,1.001094675
4/28/21,Binance USD,busd,0.997437185
4/29/21,Binance USD,busd,0.999878969
4/30/21,Binance USD,busd,1.00113688
5/1/21,Binance USD,busd,1.001878706
5/2/21,Binance USD,busd,0.99881384
5/3/21,Binance USD,busd,1.000285755
5/4/21,Binance USD,busd,0.998651916
